"","data.origin","country","site","site.code","sub.site","transect","trans","species","sp.length","sp.n","season","protection","enforcement","total.mpa.ha","size.notake","yr.creation","age.reserve.yr","rug","lon","lat","d.range.code","depth.range","depth","t.area","t.length","t.width"
"1993","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Oblada melanura",15,40,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"1994","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Oblada melanura",15,20,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"1995","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Oblada melanura",30,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"1996","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Spondyliosoma cantharus",10,3,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"1997","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",12,3,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"1998","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",17,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"1999","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",10,5,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2000","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",12,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2001","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",14,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2002","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Diplodus vulgaris",17,5,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2003","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Diplodus vulgaris",15,3,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2004","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Symphodus doderleini",10,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2005","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Symphodus tinca",15,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2006","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",10,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2007","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",15,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2008","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Coris julis",12,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2009","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Symphodus rostratus",12,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2010","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Serranus scriba",17,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2011","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Chromis chromis",10,10,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2012","Belmaker","Croatia","Kornati",18,10,"Kornati 18 10 In",2164,"Atherina sp.",8,1000,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.2,125,25,5
"2013","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Atherina sp.",8,1000,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2014","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Oblada melanura",15,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2015","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Oblada melanura",10,13,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2016","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Symphodus doderleini",12,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2017","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",15,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2018","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",12,9,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2019","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",10,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2020","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",15,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2021","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",10,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2022","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",12,3,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2023","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",15,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2024","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",12,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2025","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",14,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2026","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",12,5,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2027","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Coris julis",15,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2028","Belmaker","Croatia","Kornati",18,11,"Kornati 18 11 In",2165,"Chromis chromis",10,4,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,8,125,25,5
"2029","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Chromis chromis",2,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2030","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Oblada melanura",15,8,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2031","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Oblada melanura",7,40,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2032","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Coris julis",9,10,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2033","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Coris julis",8,6,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2034","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Coris julis",8,6,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2035","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Coris julis",8,6,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2036","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Coris julis",8,2,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2037","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Symphodus tinca",5,4,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2038","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Serranus scriba",13,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2039","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Serranus scriba",13,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2040","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Serranus cabrilla",12,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2041","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Serranus cabrilla",10,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2042","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Symphodus mediterraneus",2,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2043","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Symphodus mediterraneus",4,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2044","Belmaker","Croatia","Kornati",18,2,"Kornati 18 2 In",2155,"Symphodus mediterraneus",7,1,"Summer","YES","1",16600,NA,1980,38,NA,15.555835,43.689981,NA,NA,4.7,125,25,5
"2045","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Coris julis",20,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2046","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Coris julis",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2047","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Coris julis",10,10,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2048","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Coris julis",8,10,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2049","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Coris julis",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2050","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Dicentrarchus punctatus",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2051","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Symphodus mediterraneus",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2052","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Symphodus tinca",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2053","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Symphodus tinca",15,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2054","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Symphodus tinca",20,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2055","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Chromis chromis",10,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2056","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Diplodus vulgaris",10,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2057","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Diplodus vulgaris",8,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2058","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Diplodus vulgaris",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2059","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Diplodus vulgaris",15,4,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2060","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Serranus scriba",15,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2061","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Diplodus annularis",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2062","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Diplodus annularis",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2063","Belmaker","Croatia","Kornati",19,1,"Kornati 19 1 Out",2156,"Diplodus vulgaris",15,20,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,17.8,125,25,5
"2064","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Coris julis",20,3,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2065","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Coris julis",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2066","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Symphodus melanocercus",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2067","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Symphodus tinca",20,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2068","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Symphodus tinca",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2069","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Symphodus tinca",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2070","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Diplodus vulgaris",20,5,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2071","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Diplodus vulgaris",20,3,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2072","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Diplodus vulgaris",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2073","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Diplodus vulgaris",20,5,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2074","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Diplodus vulgaris",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2075","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Serranus scriba",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2076","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Serranus scriba",14,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2077","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Serranus scriba",17,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2078","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Serranus scriba",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2079","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Diplodus annularis",17,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2080","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Diplodus annularis",15,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2081","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Symphodus mediterraneus",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2082","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Symphodus mediterraneus",8,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2083","Belmaker","Croatia","Kornati",19,10,"Kornati 19 10 Out",2166,"Chromis chromis",10,4000,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,10,125,25,5
"2084","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",8,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2085","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",15,4,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2086","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",18,5,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2087","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",16,6,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2088","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",16,30,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2089","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",18,6,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2090","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",20,6,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2091","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Chromis chromis",6,1000,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2092","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Chromis chromis",8,200,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2093","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Chromis chromis",4,100,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2094","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Symphodus tinca",16,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2095","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Symphodus tinca",14,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2096","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Symphodus tinca",13,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2097","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Coris julis",13,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2098","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Coris julis",10,4,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2099","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Coris julis",8,8,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2100","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Coris julis",6,4,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2101","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Coris julis",6,5,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2102","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Serranus scriba",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2103","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Serranus scriba",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2104","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Serranus scriba",13,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2105","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Symphodus melanocercus",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2106","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Symphodus melanocercus",8,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2107","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",16,30,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2108","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",18,6,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2109","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus vulgaris",20,6,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2110","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Symphodus mediterraneus",13,3,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2111","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Sarpa salpa",30,35,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2112","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Boops boops",16,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2113","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Diplodus annularis",15,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2114","Belmaker","Croatia","Kornati",19,11,"Kornati 19 11 Out",2167,"Symphodus roissali",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,8.7,125,25,5
"2115","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Coris julis",20,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2116","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Coris julis",19,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2117","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Symphodus tinca",16,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2118","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Symphodus tinca",16,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2119","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Serranus scriba",16,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2120","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Serranus scriba",15,3,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2121","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Symphodus mediterraneus",10,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2122","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Symphodus mediterraneus",12,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2123","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Symphodus mediterraneus",8,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2124","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Diplodus vulgaris",12,2,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2125","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Diplodus vulgaris",16,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
"2126","Belmaker","Croatia","Kornati",19,2,"Kornati 19 2 Out",2157,"Diplodus puntazzo",17,1,"Summer","NO","1",16600,NA,1980,38,NA,15.620786,43.775091,NA,NA,13.5,125,25,5
